### name of eos: 1D/NS/Microscopic/Bombaci/with_crust 
### link: https://compose.obspm.fr/eos/121 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.72991	1.4123111068487897	0.22028	0.81058
0.7356099999999999	1.418985603784614	0.22516999999999995	0.8186499999999998
0.74131	1.425692355424856	0.23012000000000005	0.82676
0.74701	1.4324440101203466	0.23515	0.8349
0.7527099999999999	1.4392528330964116	0.24024999999999996	0.8430899999999999
0.75841	1.4460779789296028	0.24541000000000002	0.8513099999999999
0.7641099999999998	1.452971430814935	0.25065	0.8595799999999998
0.7698099999999999	1.4598927007963	0.25595999999999997	0.8678799999999994
0.77551	1.466854070224755	0.26133999999999996	0.87622
0.7812099999999998	1.4738674620140553	0.26678999999999997	0.8846099999999999
0.78692	1.4809002185736797	0.27232	0.89303
0.7926199999999999	1.4879892003734452	0.27791999999999994	0.9014899999999999
0.79832	1.4951147409560073	0.28358999999999995	0.90999
0.8040199999999998	1.502300937787617	0.28933999999999993	0.9185399999999997
0.80972	1.5095094600602676	0.29516000000000003	0.9271199999999999
0.81542	1.5167766304481125	0.30105999999999994	0.93575
0.8211199999999999	1.5240768706157442	0.3070299999999999	0.9444199999999996
0.82682	1.531421591156479	0.31308	0.95313
0.83252	1.5387978667179165	0.3192	0.9618799999999998
0.8382199999999999	1.546216983608122	0.3253999999999999	0.97067
0.8439299999999998	1.5536715130401813	0.33168	0.9795099999999999
0.84963	1.5611736873697963	0.33803	0.9883900000000001
0.85533	1.5687278594226788	0.3444700000000001	0.9973099999999999
0.8610299999999999	1.5763446105246044	0.35098	1.0063
