### name of eos: /2D/NM/Hempel_SchaffnerBielich/sfho_compose/with_electrons 
### link: https://compose.obspm.fr/eos/14 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.47863009	1.1564399675701937	0.0663804174424515	0.4871265483152673
0.52480746	1.1978257354026163	0.0871568846081892	0.54147099711109
0.57543994	1.246790384987319	0.1141086410117146	0.6033443433179652
0.63095734	1.3042855175064345	0.148806398719615	0.6741421220067683
0.69183097	1.3709774821018363	0.19293281205737722	0.755551869233294
0.75857758	1.4473290804779744	0.2483192253608542	0.8495921659717528
0.83176377	1.5339000492964576	0.3171739248993261	0.9586685629066815
0.91201084	1.631601907881588	0.40237719442436876	1.085661432128321
1.0	1.7418134495931838	0.50776361	1.2340498395931838
1.0964782	1.8664691267390536	0.6384658788259598	1.4080768296164494
1.2022644	2.0082539446155447	0.801479811895716	1.6129724118751256
1.3182567	2.1710405003300997	1.006715414220792	1.8552732713107143
1.4454398	2.36084848572798	1.269145853074722	2.143318509966232
1.5848932	2.5882048849471198	1.61391243600268	2.4881158863567925
1.7378008	2.8756127579026947	2.0920716515692797	2.9051704996042296
1.9054607	3.299611165049475	2.8671276606830003	3.4201517395999876
